tenant_id,company_id,lov_type_code,key_data,val_data,created_by,created_at,updated_by,updated_at,is_disableable,is_active
1082115978,1082115978,CDTYPE,TIME,Time,0,2018-01-12 00:00:00+00,,,False,True
1082115978,1082115978,CDTYPE,DATI,Date And Time,0,2018-01-13 00:00:00+00,,,False,True
1082115978,1082115978,CDTYPE,OBJ,Object,0,2018-01-13 00:00:00+00,,,False,True
1082115978,1082115978,CURR,IDR,Indonesian Rupiah,0,2018-01-14 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,ID,Identity,0,2018-01-14 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,FC,Family Card,0,2018-01-15 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,CV,Curriculum Vitae,0,2018-01-15 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,TC,Training Certificate,0,2018-01-16 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,BC,Birth Certificate,0,2018-01-16 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,LD,Letter of Domicile,0,2018-01-17 00:00:00+00,,,False,True
1082115978,1082115978,DCTY,OD,Other Document,0,2018-01-17 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,SD,Elementary School,0,2018-01-18 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,SMP,Junior High School,0,2018-01-18 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,SMA,Senior High School,0,2018-01-19 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,SMK,Vocational High School,0,2018-01-19 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,D1,Diploma 1,0,2018-01-20 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,D2,Diploma 2,0,2018-01-20 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,D3,Diploma 3,0,2018-01-21 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,D4,Diploma 4,0,2018-01-21 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,S1,Bachelor,0,2018-01-22 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,S2,Master,0,2018-01-22 00:00:00+00,,,False,True
1082115978,1082115978,EDUL,S3,Doctor,0,2018-01-23 00:00:00+00,,,False,True
1082115978,1082115978,EVEL,LOC,Location,0,2018-01-23 00:00:00+00,,,False,True
1082115978,1082115978,EVEL,UNT,Unit,0,2018-01-24 00:00:00+00,,,False,True
1082115978,1082115978,EVEL,JOB,Job,0,2018-01-24 00:00:00+00,,,False,True
1082115978,1082115978,EVEL,POS,Position,0,2018-01-25 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,FTR,Father,0,2018-01-25 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,MTR,Mother,0,2018-01-26 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,WIF,Wife,0,2018-01-26 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,HUS,Husband,0,2018-01-27 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,SON,Son,0,2018-01-27 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,DAU,Daughter,0,2018-01-28 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,SIS,Sister,0,2018-01-28 00:00:00+00,,,False,True
1082115978,1082115978,FAMR,BRO,Brother,0,2018-01-29 00:00:00+00,,,False,True
1082115978,1082115978,GNDR,M,Male,0,2018-01-29 00:00:00+00,,,False,True
1082115978,1082115978,GNDR,F,Female,0,2018-01-30 00:00:00+00,,,False,True
1082115978,1082115978,GNDR,-,-,0,2018-01-30 00:00:00+00,,,False,True
1082115978,1082115978,LCPT,FY,First of Year,0,2018-01-30 00:00:00+00,,,False,True
1082115978,1082115978,LCPT,JD,Join Date,0,2018-01-31 00:00:00+00,,,False,True
1082115978,1082115978,LCTY,F,Full,0,2018-01-31 00:00:00+00,,,False,True
1082115978,1082115978,LCTY,R,Rollover,0,2018-02-01 00:00:00+00,,,False,True
1082115978,1082115978,LVEL,POS,Position,0,2018-02-02 00:00:00+00,,,False,True
1082115978,1082115978,MBTY,BPJSKS,BPJS Kesehatan,0,2018-02-02 00:00:00+00,,,False,True
1082115978,1082115978,MBTY,BPJSTK,BPJS Ketenagakerjaan,0,2018-02-03 00:00:00+00,,,False,True
1082115978,1082115978,MARS,S,Single,0,2018-02-03 00:00:00+00,,,False,True
1082115978,1082115978,MARS,M,Married,0,2018-02-04 00:00:00+00,,,False,True
1082115978,1082115978,MARS,D,Divorce,0,2018-02-04 00:00:00+00,,,False,True
1082115978,1082115978,MARS,-,-,0,2018-02-04 00:00:00+00,,,False,True
1082115978,1082115978,NBFT,EMPID,Employee ID,0,2018-02-05 00:00:00+00,,,False,True
1082115978,1082115978,PAYTYPE,T,Bank Transfer,0,2018-02-05 00:00:00+00,,,False,True
1082115978,1082115978,PAYTYPE,C,Cash,0,2018-02-06 00:00:00+00,,,False,True
1082115978,1082115978,PYSRC,TIME,Time,0,2018-02-06 00:00:00+00,,,False,True
1082115978,1082115978,PYSRC,REC,Recurring,0,2018-02-07 00:00:00+00,,,False,True
1082115978,1082115978,PTYP,CAN,Candidate,0,2018-02-07 00:00:00+00,,,False,True
1082115978,1082115978,PTYP,APP,Applicant,0,2018-02-08 00:00:00+00,,,False,True
1082115978,1082115978,PTYP,EMP,Employee,0,2018-02-08 00:00:00+00,,,False,True
1082115978,1082115978,PTYP,EXE,Ex-Employee,0,2018-02-09 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,BUD,Buddhism,0,2018-02-09 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,CAT,Catholic,0,2018-02-10 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,CHR,Christian,0,2018-02-10 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,HIN,Hinduism,0,2018-02-11 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,MOS,Moslem,0,2018-02-11 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,BEL,Believer,0,2018-02-12 00:00:00+00,,,False,True
1082115978,1082115978,RLGN,-,-,0,2018-02-12 00:00:00+00,,,False,True
1082115978,1082115978,RSOW,OWN,Owned,0,2018-02-12 00:00:00+00,,,False,True
1082115978,1082115978,RSOW,PRT,Parent,0,2018-02-13 00:00:00+00,,,False,True
1082115978,1082115978,RSOW,COM,Company,0,2018-02-13 00:00:00+00,,,False,True
1082115978,1082115978,RSOW,REN,Rent,0,2018-02-14 00:00:00+00,,,False,True
1082115978,1082115978,RSOW,OTR,Other,0,2018-02-14 00:00:00+00,,,False,True
1082115978,1082115978,RSTY,HOM,Home,0,2018-02-15 00:00:00+00,,,False,True
1082115978,1082115978,RSTY,APA,Apartment,0,2018-02-15 00:00:00+00,,,False,True
1082115978,1082115978,RSTY,HOT,Hotel,0,2018-02-16 00:00:00+00,,,False,True
1082115978,1082115978,RSTY,BOR,Boarding House,0,2018-02-16 00:00:00+00,,,False,True
1082115978,1082115978,RWTY,R,Reward,0,2018-02-17 00:00:00+00,,,False,True
1082115978,1082115978,RWTY,P,Punishment,0,2018-02-17 00:00:00+00,,,False,True
1082115978,1082115978,SOCM,FB,Facebook,0,2018-02-18 00:00:00+00,,,False,True
1082115978,1082115978,SOCM,LI,Linked In,0,2018-02-18 00:00:00+00,,,False,True
1082115978,1082115978,SOCM,TW,Twitter,0,2018-02-19 00:00:00+00,,,False,True
1082115978,1082115978,SOCM,IN,Instagram,0,2018-02-19 00:00:00+00,,,False,True
1082115978,1082115978,SOCM,OT,Others,0,2018-02-20 00:00:00+00,,,False,True
1082115978,1082115978,TDEVTY,O,Overtime,0,2018-02-20 00:00:00+00,,,False,True
1082115978,1082115978,TDEVTY,L,Leave,0,2018-02-21 00:00:00+00,,,False,True
1082115978,1082115978,TDEVTY,A,Attendance,0,2018-02-21 00:00:00+00,,,False,True
1082115978,1082115978,TDDATY,TI,Time In,0,2018-02-22 00:00:00+00,,,False,True
1082115978,1082115978,TDDATY,TO,Time Out,0,2018-02-22 00:00:00+00,,,False,True
1082115978,1082115978,TDDATY,ID,Time In Deviation,0,2018-02-23 00:00:00+00,,,False,True
1082115978,1082115978,TDDATY,OD,Time Out Deviation,0,2018-02-23 00:00:00+00,,,False,True
1082115978,1082115978,TDDATY,DR,Duration,0,2018-02-24 00:00:00+00,,,False,True
1082115978,1082115978,TDDATY,DD,Duration Deviation,0,2018-02-24 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-05:00,"(GMT -5:00) Eastern Time (US & Canada), Bogota, Lima",0,2018-02-25 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-06:00,"(GMT -6:00) Central Time (US & Canada), Mexico City",0,2018-02-25 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-07:00,(GMT -7:00) Mountain Time (US & Canada),0,2018-02-26 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-08:00,(GMT -8:00) Pacific Time (US & Canada),0,2018-02-26 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-09:00,(GMT -9:00) Alaska,0,2018-02-27 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-10:00,(GMT -10:00) Hawaii,0,2018-02-27 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-11:00,"(GMT -11:00) Midway Island, Samoa",0,2018-02-28 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-12:00,"(GMT -12:00) Eniwetok, Kwajalein",0,2018-02-28 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-09:30,(GMT -9:30) Taiohae,0,2018-03-01 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-04:30,(GMT -4:30) Caracas,0,2018-03-01 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-04:00,"(GMT -4:00) Atlantic Time (Canada), Caracas, La Paz",0,2018-03-02 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-03:30,(GMT -3:30) Newfoundland,0,2018-03-02 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-03:00,"(GMT -3:00) Brazil, Buenos Aires, Georgetown",0,2018-03-03 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-02:00,(GMT -2:00) Mid-Atlantic,0,2018-03-03 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,-01:00,"(GMT -1:00) Azores, Cape Verde Islands",0,2018-03-04 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+00:00,"(GMT +0:00) Western Europe Time, London, Lisbon, Casablanca",0,2018-03-04 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+01:00,"(GMT +1:00) Brussels, Copenhagen, Madrid, Paris",0,2018-03-05 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+02:00,"(GMT +2:00) Kaliningrad, South Africa",0,2018-03-05 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+03:00,"(GMT +3:00) Baghdad, Riyadh, Moscow, St. Petersburg",0,2018-03-06 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+03:30,(GMT +3:30) Tehran,0,2018-03-06 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+04:00,"(GMT +4:00) Abu Dhabi, Muscat, Baku, Tbilisi",0,2018-03-07 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+04:30,(GMT +4:30) Kabul,0,2018-03-07 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+05:00,"(GMT +5:00) Ekaterinburg, Islamabad, Karachi, Tashkent",0,2018-03-08 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+05:30,"(GMT +5:30) Bombay, Calcutta, Madras, New Delhi",0,2018-03-08 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+04:45,"(GMT +5:45) Kathmandu, Pokhara",0,2018-03-09 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+06:00,"(GMT +6:00) Almaty, Dhaka, Colombo",0,2018-03-09 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+06:30,"(GMT +6:30) Yangon, Mandalay",0,2018-03-10 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+07:00,"(GMT +7:00) Bangkok, Hanoi, Jakarta",0,2018-03-10 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+08:00,"(GMT +8:00) Beijing, Perth, Singapore, Hong Kong",0,2018-03-11 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+08:45,(GMT +8:45) Eucla,0,2018-03-11 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,9,"(GMT +9:00) Tokyo, Seoul, Osaka, Sapporo, Yakutsk",0,2018-03-12 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+09:30,"(GMT +9:30) Adelaide, Darwin",0,2018-03-12 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,10,"(GMT +10:00) Eastern Australia, Guam, Vladivostok",0,2018-03-13 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,10.3,(GMT +10:30) Lord Howe Island,0,2018-03-13 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+11:00,"(GMT +11:00) Magadan, Solomon Islands, New Caledonia",0,2018-03-14 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,11.3,(GMT +11:30) Norfolk Island,0,2018-03-14 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+12:00,"(GMT +12:00) Auckland, Wellington, Fiji, Kamchatka",0,2018-03-15 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+12:45,(GMT +12:45) Chatham Islands,0,2018-03-15 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+13:00,"(GMT +13:00) Apia, Nukualofa",0,2018-03-16 00:00:00+00,,,False,True
1082115978,1082115978,TMZN,+14:00,"(GMT +14:00) Line Islands, Tokelau",0,2018-03-16 00:00:00+00,,,False,True
1082115978,1082115978,WFTY,PERM,Permission Request,0,2018-03-17 00:00:00+00,,,False,True
1082115978,1082115978,WFTY,LEAV,Leave Request,0,2018-03-17 00:00:00+00,,,False,True
1082115978,1082115978,WFTY,OVER,Overtime Request,0,2018-03-18 00:00:00+00,,,False,True
1082115978,1082115978,WFTY,PROF,Profile Edit,0,2018-03-18 00:00:00+00,,,False,True
1082115978,1082115978,WAPT,STRC,Structure,0,2018-03-19 00:00:00+00,,,False,True
1082115978,1082115978,WAPT,POST,Position,0,2018-03-19 00:00:00+00,,,False,True
1082115978,1082115978,WAPT,EMPL,Employee,0,2018-03-20 00:00:00+00,,,False,True
1082115978,1082115978,WAPT,HEAD,Head of Unit,0,2018-03-20 00:00:00+00,,,False,True
1082115978,1082115978,WFTY,BENF,Benefit Claim Request,0,2018-10-31 04:28:05+00,,,False,True
1082115978,1082115978,LVEL,EMP,Employee Status,0,2018-02-01 00:00:00+00,,,False,True
