tenant_id,company_id,id,province_code,code,name,created_by,created_at,updated_by,updated_at
1082115978,1082115978,6277,ID-AC,ID-TTN,Tapak Tuan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6278,ID-BA,ID-BLI,Bangli,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6279,ID-BA,ID-DPR,Denpasar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6280,ID-BA,ID-GIN,Gianyar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6281,ID-BA,ID-KRA,Karangasem,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6282,ID-BA,ID-MGW,Mengwi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6283,ID-BA,ID-NGA,Negara,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6284,ID-BA,ID-SRP,Semarapura,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6285,ID-BA,ID-SGR,Singaraja,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6286,ID-BA,ID-TAB,Tabanan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6287,ID-BB,ID-KBA,Koba,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6288,ID-BB,ID-MGR,Manggar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6289,ID-BB,ID-MTK,Mentok,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6290,ID-BB,ID-PGP,Pangkal Pinang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6291,ID-BB,ID-SGL,Sungai Liat,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6292,ID-BB,ID-TDN,Tanjung Pandan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6293,ID-BB,ID-TBL,Toboali,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6294,ID-BT,ID-CLG,Cilegon,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6295,ID-BT,ID-CPT,Ciputat,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6296,ID-BT,ID-PDG,Pandeglang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6297,ID-BT,ID-RKB,Rangkas Bitung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6298,ID-BT,ID-SRG,Serang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6299,ID-BT,ID-TNG,Tangerang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6300,ID-BT,ID-TGR,Tigaraksa,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6301,ID-BE,ID-AGM,Arga Makmur,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6302,ID-BE,ID-BGL,Bengkulu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6303,ID-BE,ID-BHN,Bintuhan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6304,ID-BE,ID-CRP,Curup,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6305,ID-BE,ID-KPH,Kapahiang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6306,ID-BE,ID-KRT,Karang Tinggi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6307,ID-BE,ID-MNA,Manna,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6308,ID-BE,ID-MKM,Mukomuko,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6309,ID-BE,ID-TAS,Tais,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6310,ID-BE,ID-TUB,Tubei,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6311,ID-GO,ID-GTO,Gorontalo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6312,ID-GO,ID-KWD,Kwandang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6313,ID-GO,ID-MAR,Marisa,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6314,ID-GO,ID-SWW,Suwawa,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6315,ID-GO,ID-TMT,Tilamuta,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6316,ID-JA,ID-BKO,Bangko,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6317,ID-JA,ID-JMB,Jambi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6318,ID-JA,ID-KLT,Kuala Tungkal,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6319,ID-JA,ID-MBN,Muara Bulian,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6320,ID-JA,ID-MRB,Muara Bungo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6321,ID-JA,ID-MSK,Muara Sabak,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6322,ID-JA,ID-MRT,Muara Tebo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6323,ID-JA,ID-SRL,Sarolangun,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6324,ID-JA,ID-SNT,Sengeti,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6325,ID-JA,ID-SPN,Sungai Penuh,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6326,ID-JB,ID-BDG,Bandung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6327,ID-JB,ID-BJR,Banjar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6328,ID-JB,ID-BKS,Bekasi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6329,ID-JB,ID-BGR,Bogor,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6330,ID-JB,ID-CMS,Ciamis,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6331,ID-JB,ID-CJR,Cianjur,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6332,ID-JB,ID-CBI,Cibinong,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6333,ID-JB,ID-CKR,Cikarang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6334,ID-JB,ID-CMH,Cimahi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6335,ID-JB,ID-CBN,Cirebon,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6336,ID-JB,ID-DPK,Depok,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6337,ID-JB,ID-GRT,Garut,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6338,ID-JB,ID-IDM,Indramayu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6339,ID-JB,ID-KWG,Karawang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6340,ID-JB,ID-KNG,Kuningan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6341,ID-JB,ID-MJL,Majalengka,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6342,ID-JB,ID-NPH,Ngamprah,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6343,ID-JB,ID-PWK,Purwakarta,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6344,ID-JB,ID-SPA,Singaparna,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6345,ID-JB,ID-SOR,Soreang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6346,ID-JB,ID-SNG,Subang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6347,ID-JB,ID-SKB,Sukabumi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6348,ID-JB,ID-SBR,Sumber,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6349,ID-JB,ID-SMD,Sumedang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6350,ID-JB,ID-TSM,Tasikmalaya,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6351,ID-JT,ID-BNR,Banjarnegara,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6352,ID-JT,ID-BTG,Batang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6353,ID-JT,ID-BLA,Blora,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6354,ID-JT,ID-BYL,Boyolali,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6355,ID-JT,ID-BBS,Brebes,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6356,ID-JT,ID-CLP,Cilacap,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6357,ID-JT,ID-DMK,Demak,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6358,ID-JT,ID-JPA,Jepara,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6359,ID-JT,ID-KJN,Kajen,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6360,ID-JT,ID-KRG,Karanganyar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6361,ID-JT,ID-KBM,Kebumen,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6362,ID-JT,ID-KDL,Kendal,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6363,ID-JT,ID-KLN,Klaten,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6364,ID-JT,ID-KDS,Kudus,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6365,ID-JT,ID-MGG,Magelang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6366,ID-JT,ID-MKD,Mungkid,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6367,ID-JT,ID-PTI,Pati,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6368,ID-JT,ID-PKL,Pekalongan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6369,ID-JT,ID-PML,Pemalang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6370,ID-JT,ID-PBG,Purbalingga,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6371,ID-JT,ID-PWD,Purwodadi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6372,ID-JT,ID-PWT,Purwokerto,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6373,ID-JT,ID-PWR,Purworejo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6374,ID-JT,ID-RBG,Rembang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6375,ID-JT,ID-SLT,Salatiga,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6376,ID-JT,ID-SMG,Semarang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6377,ID-JT,ID-SLW,Slawi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6378,ID-JT,ID-SGN,Sragen,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6379,ID-JT,ID-SKH,Sukoharjo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6380,ID-JT,ID-SKT,Surakarta,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6381,ID-JT,ID-TGL,Tegal,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6382,ID-JT,ID-TMG,Temanggung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6383,ID-JT,ID-UNR,Ungaran,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6384,ID-JT,ID-WNG,Wonogiri,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6385,ID-JT,ID-WSB,Wonosobo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6386,ID-JI,ID-BKL,Bangkalan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6387,ID-JI,ID-BTU,Batu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6388,ID-JI,ID-BYW,Banyuwangi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6389,ID-JI,ID-BLT,Blitar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6390,ID-JI,ID-BJN,Bojonegoro,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6391,ID-JI,ID-BDW,Bondowoso,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6392,ID-JI,ID-GSK,Gresik,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6393,ID-JI,ID-JMR,Jember,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6394,ID-JI,ID-JBG,Jombang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6395,ID-JI,ID-KNR,Kanigoro,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6396,ID-JI,ID-KDR,Kediri,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6397,ID-JI,ID-KPN,Kepanjen,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6398,ID-JI,ID-KRS,Kraksaan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6399,ID-JI,ID-LMG,Lamongan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6400,ID-JI,ID-LMJ,Lumajang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6401,ID-JI,ID-MAD,Madiun,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6402,ID-JI,ID-MGT,Magetan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6403,ID-JI,ID-MLG,Malang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6404,ID-JI,ID-MJY,Mejayan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6405,ID-JI,ID-MJK,Mojokerto,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6406,ID-JI,ID-NGW,Ngawi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6407,ID-JI,ID-NJK,Nganjuk,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6408,ID-JI,ID-PCT,Pacitan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6409,ID-JI,ID-PMK,Pamekasan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6410,ID-JI,ID-PSN,Pasuruan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6411,ID-JI,ID-PNG,Ponorogo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6412,ID-JI,ID-PBL,Probolinggo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6413,ID-JI,ID-SPG,Sampang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6414,ID-JI,ID-SDA,Sidoarjo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6415,ID-JI,ID-SIT,Situbondo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6416,ID-JI,ID-SMP,Sumenep,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6417,ID-JI,ID-SBY,Surabaya,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6418,ID-JI,ID-TBN,Tuban,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6419,ID-JI,ID-TLG,Tulungagung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6420,ID-JI,ID-TRK,Trenggalek,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6421,ID-KB,ID-BEK,Bengkayang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6422,ID-KB,ID-KTP,Ketapang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6423,ID-KB,ID-MPW,Mempawah,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6424,ID-KB,ID-NGP,Nanga Pinoh,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6425,ID-KB,ID-NBA,Ngabang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6426,ID-KB,ID-PTK,Pontianak,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6427,ID-KB,ID-PTS,Putussibau,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6428,ID-KB,ID-SBS,Sambas,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6429,ID-KB,ID-SAG,Sanggau,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6430,ID-KB,ID-SED,Sekadau,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6431,ID-KB,ID-SKW,Singkawang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6432,ID-KB,ID-STG,Sintang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6433,ID-KB,ID-SKD,Sukadane,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6434,ID-KB,ID-SRY,Sungai Raya,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6435,ID-KS,ID-AMT,Amuntai,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6436,ID-KS,ID-BJB,Banjarbaru,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6437,ID-KS,ID-BJM,Banjarmasin,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6438,ID-KS,ID-BRB,Barabai,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6439,ID-KS,ID-BLN,Batulicin,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6440,ID-KS,ID-KGN,Kandangan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6441,ID-KS,ID-KBR,Kotabaru,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6442,ID-KS,ID-MRH,Marabahan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6443,ID-KS,ID-MTP,Martapura,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6444,ID-KS,ID-PRN,Paringin,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6445,ID-KS,ID-PLI,Pelaihari,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6446,ID-KS,ID-RTA,Rantau,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6447,ID-KS,ID-TJG,Tanjung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6448,ID-KT,ID-BNT,Buntok,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6449,ID-KT,ID-KSN,Kasongan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6450,ID-KT,ID-KLK,Kuala Kapuas,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6451,ID-KT,ID-KKN,Kuala Kurun,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6452,ID-KT,ID-KLP,Kuala Pembuang&nbsp,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6453,ID-KT,ID-MTW,Muara Teweh,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6454,ID-KT,ID-NGB,Nanga Bulik,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6455,ID-KT,ID-PLK,Palangkaraya,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6456,ID-KT,ID-PBU,Pangkalan Bun,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6457,ID-KT,ID-PPS,Pulang Pisau,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6458,ID-KT,ID-PRC,Puruk Cahu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6459,ID-KT,ID-SPT,Sampit,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6460,ID-KT,ID-SKR,Sukamara,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6461,ID-KT,ID-TML,Tamiang Layang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6462,ID-KI,ID-BPP,Balikpapan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6463,ID-KI,ID-BON,Bontang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6464,ID-KI,ID-PNJ,Penajam,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6465,ID-KI,ID-SMR,Samarinda,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6466,ID-KI,ID-SGT,Sanggatta,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6467,ID-KI,ID-SDW,Sendawar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6468,ID-KI,ID-TGT,Tanah Grogot,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6469,ID-KI,ID-TNR,Tanjung Redeb,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6470,ID-KI,ID-TRG,Tenggarong,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6471,ID-KI,ID-TDP,Tideng Pale,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6472,ID-KU,ID-MLN,Malinau,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6473,ID-KU,ID-NNK,Nunukan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6474,ID-KU,ID-TJS,Tanjung Selor,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6475,ID-KU,ID-TAR,Tarakan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6476,ID-KR,ID-BSB,Bandar Seri Bentan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6477,ID-KR,ID-BTM,Batam,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6478,ID-KR,ID-DKL,Daik Lingga,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6479,ID-KR,ID-RAN,Ranai,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6480,ID-KR,ID-TBK,Tanjung Balai Karimun,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6481,ID-KR,ID-TPG,Tanjung Pinang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6482,ID-KR,ID-TRP,Tarempa,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6483,ID-LA,ID-BDL,Bandar Lampung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6484,ID-LA,ID-BBU,Blambangan Umpu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6485,ID-LA,ID-GDT,Gedong Tataan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6486,ID-LA,ID-GNS,Gunung Sugih,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6487,ID-LA,ID-KLA,Kalianda,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6488,ID-LA,ID-KOT,Kota Agung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6489,ID-LA,ID-KTB,Kotabumi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6490,ID-LA,ID-LIW,Liwa,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6491,ID-LA,ID-MGL,Menggala,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6492,ID-LA,ID-MSJ,Mesuji,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6493,ID-LA,ID-MET,Metro,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6494,ID-LA,ID-PRW,Pringsewu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6495,ID-LA,ID-SDN,Sukadana,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6496,ID-LA,ID-TWG,Tulang Bawang Tengah,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6497,ID-MA,ID-AMB,Ambon,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6498,ID-MA,ID-DTH,Dataran Hunimoa,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6499,ID-MA,ID-DRH,Dataran Hunipopu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6500,ID-MA,ID-DOB,Dobo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6501,ID-MA,ID-MSH,Masohi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6502,ID-MA,ID-NLA,Namlea,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6503,ID-MA,ID-NMR,Namrole,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6504,ID-MA,ID-SML,Saumlaki,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6505,ID-MA,ID-TKR,Tiakur,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6506,ID-MA,ID-TUL,Tual,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6507,ID-MU,ID-JLL,Jailolo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6508,ID-MU,ID-LBA,Labuha,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6509,ID-MU,ID-MAB,Maba,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6510,ID-MU,ID-MTS,Morotai Selatan,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6511,ID-MU,ID-SNN,Sanana,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6512,ID-MU,ID-SFF,Sofifi,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6513,ID-MU,ID-TTE,Ternate,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6514,ID-MU,ID-TDR,Tidore,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6515,ID-MU,ID-TOB,Tobelo,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6516,ID-MU,ID-WED,Weda,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6517,ID-NB,ID-BIM,Bima,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6518,ID-NB,ID-DPU,Dompu,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6519,ID-NB,ID-GRG,Gerung,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6520,ID-NB,ID-MTR,Mataram,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6521,ID-NB,ID-PYA,Praya,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6522,ID-NB,ID-SEL,Selong,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6523,ID-NB,ID-SBW,Sumbawa Besar,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6524,ID-NB,ID-TLW,Taliwang,0,2018-01-01 00:00:00+00,,
1082115978,1082115978,6525,ID-NB,ID-TJN,Tanjung,0,2018-01-01 00:00:00+00,,
