tenant_id,company_id,lov_type_code,key_data,val_data,is_disableable,is_active,created_by,created_at,updated_by,updated_at
1234567890,1234567890,MBTY,BPJSTK,BPJS Ketenagakerjaan,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,MARS,S,Single,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,MARS,M,Married,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,MARS,D,Divorce,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,MARS,-,-,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,EMPID,Employee ID,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,LTLEAV,Leave Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,LTPRM,Permit Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,LTOVT,Overtime Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,LTASG,Assignment,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,LTGEMPST,Get Employee Status,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,NBFT,LTQEMPST,Quit Employee Status,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PAYTYPE,T,Bank Transfer,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PAYTYPE,C,Cash,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PYSRC,TIME,Time,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PYSRC,REC,Recurring,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PTYP,CAN,Candidate,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PTYP,APP,Applicant,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PTYP,EMP,Employee,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,PTYP,EXE,Ex-Employee,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,BUD,Buddhism,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,CAT,Catholic,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,CHR,Christian,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,HIN,Hinduism,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,MOS,Moslem,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,BEL,Believer,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RLGN,-,-,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSOW,OWN,Owned,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSOW,PRT,Parent,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSOW,COM,Company,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSOW,REN,Rent,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSOW,OTR,Other,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSTY,HOM,Home,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSTY,APA,Apartment,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSTY,HOT,Hotel,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RSTY,BOR,Boarding House,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RWTY,R,Reward,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,RWTY,P,Punishment,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,SOCM,FB,Facebook,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,SOCM,LI,Linked In,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,SOCM,TW,Twitter,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,SOCM,IN,Instagram,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,SOCM,OT,Others,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDEVTY,O,Overtime,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDEVTY,L,Leave,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDEVTY,A,Attendance,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDDATY,TI,Time In,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDDATY,TO,Time Out,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDDATY,ID,Time In Deviation,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDDATY,OD,Time Out Deviation,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDDATY,DR,Duration,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TDDATY,DD,Duration Deviation,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-5:00:00,"(GMT -5:00) Eastern Time (US & Canada), Bogota, Lima",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-6:00:00,"(GMT -6:00) Central Time (US & Canada), Mexico City",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-7:00:00,(GMT -7:00) Mountain Time (US & Canada),FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-8:00:00,(GMT -8:00) Pacific Time (US & Canada),FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-9:00:00,(GMT -9:00) Alaska,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-10:00:00,(GMT -10:00) Hawaii,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-11:00:00,"(GMT -11:00) Midway Island, Samoa",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-12:00:00,"(GMT -12:00) Eniwetok, Kwajalein",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-9:30:00,(GMT -9:30) Taiohae,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-4:30:00,(GMT -4:30) Caracas,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-4:00:00,"(GMT -4:00) Atlantic Time (Canada), Caracas, La Paz",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-3:30:00,(GMT -3:30) Newfoundland,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-3:00:00,"(GMT -3:00) Brazil, Buenos Aires, Georgetown",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-2:00:00,(GMT -2:00) Mid-Atlantic,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,-1:00:00,"(GMT -1:00) Azores, Cape Verde Islands",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+00:00,"(GMT +0:00) Western Europe Time, London, Lisbon, Casablanca",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+01:00,"(GMT +1:00) Brussels, Copenhagen, Madrid, Paris",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+02:00,"(GMT +2:00) Kaliningrad, South Africa",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+03:00,"(GMT +3:00) Baghdad, Riyadh, Moscow, St. Petersburg",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+03:30,(GMT +3:30) Tehran,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+04:00,"(GMT +4:00) Abu Dhabi, Muscat, Baku, Tbilisi",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+04:30,(GMT +4:30) Kabul,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+05:00,"(GMT +5:00) Ekaterinburg, Islamabad, Karachi, Tashkent",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+05:30,"(GMT +5:30) Bombay, Calcutta, Madras, New Delhi",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+04:45,"(GMT +5:45) Kathmandu, Pokhara",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+06:00,"(GMT +6:00) Almaty, Dhaka, Colombo",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+06:30,"(GMT +6:30) Yangon, Mandalay",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+07:00,"(GMT +7:00) Bangkok, Hanoi, Jakarta",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+08:00,"(GMT +8:00) Beijing, Perth, Singapore, Hong Kong",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+08:45,(GMT +8:45) Eucla,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,9,"(GMT +9:00) Tokyo, Seoul, Osaka, Sapporo, Yakutsk",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+09:30,"(GMT +9:30) Adelaide, Darwin",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,10,"(GMT +10:00) Eastern Australia, Guam, Vladivostok",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,10.3,(GMT +10:30) Lord Howe Island,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+11:00,"(GMT +11:00) Magadan, Solomon Islands, New Caledonia",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,11.3,(GMT +11:30) Norfolk Island,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+12:00,"(GMT +12:00) Auckland, Wellington, Fiji, Kamchatka",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+12:45,(GMT +12:45) Chatham Islands,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+13:00,"(GMT +13:00) Apia, Nukualofa",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,TMZN,+14:00,"(GMT +14:00) Line Islands, Tokelau",FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WFTY,PERM,Permission Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WFTY,LEAV,Leave Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WFTY,OVER,Overtime Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WFTY,PROF,Profile Edit,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WFTY,BENF,Benefit Claim Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WFTY,MPP,Manpowerplanning Request,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WAPT,STRC,Structure,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WAPT,POST,Position,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WAPT,EMPL,Employee,FALSE,TRUE,0,2018-01-01,,
1234567890,1234567890,WAPT,HEAD,Head of Unit,FALSE,TRUE,0,2018-01-01,,
