tenant_id,company_id,id,province_code,code,name,created_by,created_at,updated_by,updated_at
12345,12345,125,ID-JT,ID-KDL,Kendal,0,2018-01-01,,
12345,12345,126,ID-JT,ID-KLN,Klaten,0,2018-01-01,,
12345,12345,127,ID-JT,ID-KDS,Kudus,0,2018-01-01,,
12345,12345,128,ID-JT,ID-MGG,Magelang,0,2018-01-01,,
12345,12345,129,ID-JT,ID-MKD,Mungkid,0,2018-01-01,,
12345,12345,130,ID-JT,ID-PTI,Pati,0,2018-01-01,,
12345,12345,131,ID-JT,ID-PKL,Pekalongan,0,2018-01-01,,
12345,12345,132,ID-JT,ID-PML,Pemalang,0,2018-01-01,,
12345,12345,133,ID-JT,ID-PBG,Purbalingga,0,2018-01-01,,
12345,12345,134,ID-JT,ID-PWD,Purwodadi,0,2018-01-01,,
12345,12345,135,ID-JT,ID-PWT,Purwokerto,0,2018-01-01,,
12345,12345,136,ID-JT,ID-PWR,Purworejo,0,2018-01-01,,
12345,12345,137,ID-JT,ID-RBG,Rembang,0,2018-01-01,,
12345,12345,138,ID-JT,ID-SLT,Salatiga,0,2018-01-01,,
12345,12345,139,ID-JT,ID-SMG,Semarang,0,2018-01-01,,
12345,12345,140,ID-JT,ID-SLW,Slawi,0,2018-01-01,,
12345,12345,141,ID-JT,ID-SGN,Sragen,0,2018-01-01,,
12345,12345,142,ID-JT,ID-SKH,Sukoharjo,0,2018-01-01,,
12345,12345,143,ID-JT,ID-SKT,Surakarta,0,2018-01-01,,
12345,12345,144,ID-JT,ID-TGL,Tegal,0,2018-01-01,,
12345,12345,145,ID-JT,ID-TMG,Temanggung,0,2018-01-01,,
12345,12345,146,ID-JT,ID-UNR,Ungaran,0,2018-01-01,,
12345,12345,147,ID-JT,ID-WNG,Wonogiri,0,2018-01-01,,
12345,12345,148,ID-JT,ID-WSB,Wonosobo,0,2018-01-01,,
12345,12345,149,ID-JI,ID-BKL,Bangkalan,0,2018-01-01,,
12345,12345,150,ID-JI,ID-BTU,Batu,0,2018-01-01,,
12345,12345,151,ID-JI,ID-BYW,Banyuwangi,0,2018-01-01,,
12345,12345,152,ID-JI,ID-BLT,Blitar,0,2018-01-01,,
12345,12345,153,ID-JI,ID-BJN,Bojonegoro,0,2018-01-01,,
12345,12345,154,ID-JI,ID-BDW,Bondowoso,0,2018-01-01,,
12345,12345,155,ID-JI,ID-GSK,Gresik,0,2018-01-01,,
12345,12345,156,ID-JI,ID-JMR,Jember,0,2018-01-01,,
12345,12345,157,ID-JI,ID-JBG,Jombang,0,2018-01-01,,
12345,12345,158,ID-JI,ID-KNR,Kanigoro,0,2018-01-01,,
12345,12345,159,ID-JI,ID-KDR,Kediri,0,2018-01-01,,
12345,12345,160,ID-JI,ID-KPN,Kepanjen,0,2018-01-01,,
12345,12345,161,ID-JI,ID-KRS,Kraksaan,0,2018-01-01,,
12345,12345,162,ID-JI,ID-LMG,Lamongan,0,2018-01-01,,
12345,12345,163,ID-JI,ID-LMJ,Lumajang,0,2018-01-01,,
12345,12345,164,ID-JI,ID-MAD,Madiun,0,2018-01-01,,
12345,12345,165,ID-JI,ID-MGT,Magetan,0,2018-01-01,,
12345,12345,166,ID-JI,ID-MLG,Malang,0,2018-01-01,,
12345,12345,167,ID-JI,ID-MJY,Mejayan,0,2018-01-01,,
12345,12345,168,ID-JI,ID-MJK,Mojokerto,0,2018-01-01,,
12345,12345,169,ID-JI,ID-NGW,Ngawi,0,2018-01-01,,
12345,12345,170,ID-JI,ID-NJK,Nganjuk,0,2018-01-01,,
12345,12345,171,ID-JI,ID-PCT,Pacitan,0,2018-01-01,,
12345,12345,172,ID-JI,ID-PMK,Pamekasan,0,2018-01-01,,
12345,12345,173,ID-JI,ID-PSN,Pasuruan,0,2018-01-01,,
12345,12345,174,ID-JI,ID-PNG,Ponorogo,0,2018-01-01,,
12345,12345,175,ID-JI,ID-PBL,Probolinggo,0,2018-01-01,,
12345,12345,176,ID-JI,ID-SPG,Sampang,0,2018-01-01,,
12345,12345,177,ID-JI,ID-SDA,Sidoarjo,0,2018-01-01,,
12345,12345,178,ID-JI,ID-SIT,Situbondo,0,2018-01-01,,
12345,12345,179,ID-JI,ID-SMP,Sumenep,0,2018-01-01,,
12345,12345,180,ID-JI,ID-SBY,Surabaya,0,2018-01-01,,
12345,12345,181,ID-JI,ID-TBN,Tuban,0,2018-01-01,,
12345,12345,182,ID-JI,ID-TLG,Tulungagung,0,2018-01-01,,
12345,12345,183,ID-JI,ID-TRK,Trenggalek,0,2018-01-01,,
12345,12345,184,ID-KB,ID-BEK,Bengkayang,0,2018-01-01,,
12345,12345,185,ID-KB,ID-KTP,Ketapang,0,2018-01-01,,
12345,12345,186,ID-KB,ID-MPW,Mempawah,0,2018-01-01,,
12345,12345,187,ID-KB,ID-NGP,Nanga Pinoh,0,2018-01-01,,
12345,12345,188,ID-KB,ID-NBA,Ngabang,0,2018-01-01,,
12345,12345,189,ID-KB,ID-PTK,Pontianak,0,2018-01-01,,
12345,12345,190,ID-KB,ID-PTS,Putussibau,0,2018-01-01,,
12345,12345,191,ID-KB,ID-SBS,Sambas,0,2018-01-01,,
12345,12345,192,ID-KB,ID-SAG,Sanggau,0,2018-01-01,,
12345,12345,193,ID-KB,ID-SED,Sekadau,0,2018-01-01,,
12345,12345,194,ID-KB,ID-SKW,Singkawang,0,2018-01-01,,
12345,12345,195,ID-KB,ID-STG,Sintang,0,2018-01-01,,
12345,12345,196,ID-KB,ID-SKD,Sukadane,0,2018-01-01,,
12345,12345,197,ID-KB,ID-SRY,Sungai Raya,0,2018-01-01,,
12345,12345,198,ID-KS,ID-AMT,Amuntai,0,2018-01-01,,
12345,12345,199,ID-KS,ID-BJB,Banjarbaru,0,2018-01-01,,
12345,12345,200,ID-KS,ID-BJM,Banjarmasin,0,2018-01-01,,
12345,12345,201,ID-KS,ID-BRB,Barabai,0,2018-01-01,,
12345,12345,202,ID-KS,ID-BLN,Batulicin,0,2018-01-01,,
12345,12345,203,ID-KS,ID-KGN,Kandangan,0,2018-01-01,,
12345,12345,204,ID-KS,ID-KBR,Kotabaru,0,2018-01-01,,
12345,12345,205,ID-KS,ID-MRH,Marabahan,0,2018-01-01,,
12345,12345,206,ID-KS,ID-MTP,Martapura,0,2018-01-01,,
12345,12345,207,ID-KS,ID-PRN,Paringin,0,2018-01-01,,
12345,12345,208,ID-KS,ID-PLI,Pelaihari,0,2018-01-01,,
12345,12345,209,ID-KS,ID-RTA,Rantau,0,2018-01-01,,
12345,12345,210,ID-KS,ID-TJG,Tanjung,0,2018-01-01,,
12345,12345,211,ID-KT,ID-BNT,Buntok,0,2018-01-01,,
12345,12345,212,ID-KT,ID-KSN,Kasongan,0,2018-01-01,,
12345,12345,213,ID-KT,ID-KLK,Kuala Kapuas,0,2018-01-01,,
12345,12345,214,ID-KT,ID-KKN,Kuala Kurun,0,2018-01-01,,
12345,12345,215,ID-KT,ID-KLP,Kuala Pembuang&nbsp,0,2018-01-01,,
12345,12345,216,ID-KT,ID-MTW,Muara Teweh,0,2018-01-01,,
12345,12345,217,ID-KT,ID-NGB,Nanga Bulik,0,2018-01-01,,
12345,12345,218,ID-KT,ID-PLK,Palangkaraya,0,2018-01-01,,
12345,12345,219,ID-KT,ID-PBU,Pangkalan Bun,0,2018-01-01,,
12345,12345,220,ID-KT,ID-PPS,Pulang Pisau,0,2018-01-01,,
12345,12345,221,ID-KT,ID-PRC,Puruk Cahu,0,2018-01-01,,
12345,12345,222,ID-KT,ID-SPT,Sampit,0,2018-01-01,,
12345,12345,223,ID-KT,ID-SKR,Sukamara,0,2018-01-01,,
12345,12345,224,ID-KT,ID-TML,Tamiang Layang,0,2018-01-01,,
12345,12345,225,ID-KI,ID-BPP,Balikpapan,0,2018-01-01,,
12345,12345,226,ID-KI,ID-BON,Bontang,0,2018-01-01,,
12345,12345,227,ID-KI,ID-PNJ,Penajam,0,2018-01-01,,
12345,12345,228,ID-KI,ID-SMR,Samarinda,0,2018-01-01,,
12345,12345,229,ID-KI,ID-SGT,Sanggatta,0,2018-01-01,,
12345,12345,230,ID-KI,ID-SDW,Sendawar,0,2018-01-01,,
12345,12345,231,ID-KI,ID-TGT,Tanah Grogot,0,2018-01-01,,
12345,12345,232,ID-KI,ID-TNR,Tanjung Redeb,0,2018-01-01,,
12345,12345,233,ID-KI,ID-TRG,Tenggarong,0,2018-01-01,,
12345,12345,234,ID-KI,ID-TDP,Tideng Pale,0,2018-01-01,,
12345,12345,235,ID-KU,ID-MLN,Malinau,0,2018-01-01,,
12345,12345,236,ID-KU,ID-NNK,Nunukan,0,2018-01-01,,
12345,12345,237,ID-KU,ID-TJS,Tanjung Selor,0,2018-01-01,,
12345,12345,238,ID-KU,ID-TAR,Tarakan,0,2018-01-01,,
12345,12345,239,ID-KR,ID-BSB,Bandar Seri Bentan,0,2018-01-01,,
12345,12345,240,ID-KR,ID-BTM,Batam,0,2018-01-01,,
12345,12345,241,ID-KR,ID-DKL,Daik Lingga,0,2018-01-01,,
12345,12345,242,ID-KR,ID-RAN,Ranai,0,2018-01-01,,
12345,12345,243,ID-KR,ID-TBK,Tanjung Balai Karimun,0,2018-01-01,,
12345,12345,244,ID-KR,ID-TPG,Tanjung Pinang,0,2018-01-01,,
12345,12345,245,ID-KR,ID-TRP,Tarempa,0,2018-01-01,,
12345,12345,246,ID-LA,ID-BDL,Bandar Lampung,0,2018-01-01,,
12345,12345,247,ID-LA,ID-BBU,Blambangan Umpu,0,2018-01-01,,
12345,12345,248,ID-LA,ID-GDT,Gedong Tataan,0,2018-01-01,,
12345,12345,249,ID-LA,ID-GNS,Gunung Sugih,0,2018-01-01,,
12345,12345,250,ID-LA,ID-KLA,Kalianda,0,2018-01-01,,
12345,12345,251,ID-LA,ID-KOT,Kota Agung,0,2018-01-01,,
12345,12345,252,ID-LA,ID-KTB,Kotabumi,0,2018-01-01,,
12345,12345,253,ID-LA,ID-LIW,Liwa,0,2018-01-01,,
12345,12345,254,ID-LA,ID-MGL,Menggala,0,2018-01-01,,
12345,12345,255,ID-LA,ID-MSJ,Mesuji,0,2018-01-01,,
12345,12345,256,ID-LA,ID-MET,Metro,0,2018-01-01,,
12345,12345,257,ID-LA,ID-PRW,Pringsewu,0,2018-01-01,,
12345,12345,258,ID-LA,ID-SDN,Sukadana,0,2018-01-01,,
12345,12345,259,ID-LA,ID-TWG,Tulang Bawang Tengah,0,2018-01-01,,
12345,12345,260,ID-MA,ID-AMB,Ambon,0,2018-01-01,,
12345,12345,261,ID-MA,ID-DTH,Dataran Hunimoa,0,2018-01-01,,
12345,12345,262,ID-MA,ID-DRH,Dataran Hunipopu,0,2018-01-01,,
12345,12345,263,ID-MA,ID-DOB,Dobo,0,2018-01-01,,
12345,12345,264,ID-MA,ID-MSH,Masohi,0,2018-01-01,,
12345,12345,265,ID-MA,ID-NLA,Namlea,0,2018-01-01,,
12345,12345,266,ID-MA,ID-NMR,Namrole,0,2018-01-01,,
12345,12345,267,ID-MA,ID-SML,Saumlaki,0,2018-01-01,,
12345,12345,268,ID-MA,ID-TKR,Tiakur,0,2018-01-01,,
12345,12345,269,ID-MA,ID-TUL,Tual,0,2018-01-01,,
12345,12345,270,ID-MU,ID-JLL,Jailolo,0,2018-01-01,,
12345,12345,271,ID-MU,ID-LBA,Labuha,0,2018-01-01,,
12345,12345,272,ID-MU,ID-MAB,Maba,0,2018-01-01,,
12345,12345,273,ID-MU,ID-MTS,Morotai Selatan,0,2018-01-01,,
12345,12345,274,ID-MU,ID-SNN,Sanana,0,2018-01-01,,
12345,12345,275,ID-MU,ID-SFF,Sofifi,0,2018-01-01,,
12345,12345,276,ID-MU,ID-TTE,Ternate,0,2018-01-01,,
12345,12345,277,ID-MU,ID-TDR,Tidore,0,2018-01-01,,
12345,12345,278,ID-MU,ID-TOB,Tobelo,0,2018-01-01,,
12345,12345,279,ID-MU,ID-WED,Weda,0,2018-01-01,,
12345,12345,280,ID-NB,ID-BIM,Bima,0,2018-01-01,,
12345,12345,281,ID-NB,ID-DPU,Dompu,0,2018-01-01,,
12345,12345,282,ID-NB,ID-GRG,Gerung,0,2018-01-01,,
12345,12345,283,ID-NB,ID-MTR,Mataram,0,2018-01-01,,
12345,12345,284,ID-NB,ID-PYA,Praya,0,2018-01-01,,
12345,12345,285,ID-NB,ID-SEL,Selong,0,2018-01-01,,
12345,12345,286,ID-NB,ID-SBW,Sumbawa Besar,0,2018-01-01,,
12345,12345,287,ID-NB,ID-TLW,Taliwang,0,2018-01-01,,
12345,12345,288,ID-NB,ID-TJN,Tanjung,0,2018-01-01,,
12345,12345,289,ID-NB,ID-WHO,Woha,0,2018-01-01,,
12345,12345,290,ID-NT,ID-ATB,Atambua,0,2018-01-01,,
12345,12345,291,ID-NT,ID-BAA,Baa,0,2018-01-01,,
12345,12345,292,ID-NT,ID-BJW,Bajawa,0,2018-01-01,,
12345,12345,293,ID-NT,ID-BRG,Borong,0,2018-01-01,,
12345,12345,294,ID-NT,ID-END,Ende,0,2018-01-01,,
12345,12345,295,ID-NT,ID-KLB,Kalabahi,0,2018-01-01,,
12345,12345,296,ID-NT,ID-KFM,Kefamenanu,0,2018-01-01,,
12345,12345,297,ID-NT,ID-KPG,Kupang,0,2018-01-01,,
12345,12345,298,ID-NT,ID-LBJ,Labuan Bajo,0,2018-01-01,,
12345,12345,299,ID-NT,ID-LRT,Larantuka,0,2018-01-01,,
12345,12345,300,ID-NT,ID-LWL,Lewoleba,0,2018-01-01,,
12345,12345,301,ID-NT,ID-MME,Maumere,0,2018-01-01,,
12345,12345,302,ID-NT,ID-MBY,Mbay,0,2018-01-01,,
12345,12345,303,ID-NT,ID-RTG,Ruteng,0,2018-01-01,,
12345,12345,304,ID-NT,ID-SBB,Sabu Barat,0,2018-01-01,,
12345,12345,305,ID-NT,ID-SOE,Soe,0,2018-01-01,,
12345,12345,306,ID-NT,ID-TAM,Tambolaka,0,2018-01-01,,
12345,12345,307,ID-NT,ID-WBL,Waibakul,0,2018-01-01,,
12345,12345,308,ID-NT,ID-WKB,Waikabubak,0,2018-01-01,,
12345,12345,309,ID-NT,ID-WGP,Waingapu,0,2018-01-01,,
12345,12345,310,ID-PA,ID-AGT,Agats,0,2018-01-01,,
12345,12345,311,ID-PA,ID-BIK,Biak,0,2018-01-01,,
12345,12345,312,ID-PA,ID-BTW,Botawa,0,2018-01-01,,
12345,12345,313,ID-PA,ID-BRM,Burmeso,0,2018-01-01,,
12345,12345,314,ID-PA,ID-ELL,Elelim,0,2018-01-01,,
12345,12345,315,ID-PA,ID-ERT,Enarotali,0,2018-01-01,,
12345,12345,316,ID-PA,ID-ILG,Ilaga,0,2018-01-01,,
12345,12345,317,ID-PA,ID-JAP,Jayapura,0,2018-01-01,,
12345,12345,318,ID-PA,ID-KBG,Karubaga,0,2018-01-01,,
12345,12345,319,ID-PA,ID-KYM,Kenyam,0,2018-01-01,,
12345,12345,320,ID-PA,ID-KEP,Kepi,0,2018-01-01,,
12345,12345,321,ID-PA,ID-KGM,Kigamani,0,2018-01-01,,
12345,12345,322,ID-PA,ID-KBK,Kobakma,0,2018-01-01,,
12345,12345,323,ID-PA,ID-MRK,Merauke,0,2018-01-01,,
12345,12345,324,ID-PA,ID-MUL,Mulia,0,2018-01-01,,
12345,12345,325,ID-PA,ID-NAB,Nabire,0,2018-01-01,,
12345,12345,326,ID-PA,ID-OSB,Oksibil,0,2018-01-01,,
12345,12345,327,ID-PA,ID-SMI,Sarmi,0,2018-01-01,,
12345,12345,328,ID-PA,ID-SRU,Serui,0,2018-01-01,,
12345,12345,329,ID-PA,ID-SRW,Sorendiweri,0,2018-01-01,,
12345,12345,330,ID-PA,ID-SGP,Sugapa,0,2018-01-01,,
12345,12345,331,ID-PA,ID-SMH,Sumohai,0,2018-01-01,,
12345,12345,332,ID-PA,ID-TMR,Tanah Merah,0,2018-01-01,,
12345,12345,333,ID-PA,ID-TIG,Tigi,0,2018-01-01,,
12345,12345,334,ID-PA,ID-TIM,Timika,0,2018-01-01,,
12345,12345,335,ID-PA,ID-TOM,Tiom,0,2018-01-01,,
12345,12345,336,ID-PA,ID-WAM,Wamena,0,2018-01-01,,
12345,12345,337,ID-PA,ID-WRS,Waris,0,2018-01-01,,
12345,12345,338,ID-PB,ID-AFT,Aifat,0,2018-01-01,,
12345,12345,339,ID-PB,ID-AMS,Aimas,0,2018-01-01,,
12345,12345,340,ID-PB,ID-BTI,Bintuni,0,2018-01-01,,
12345,12345,341,ID-PB,ID-FFK,Fak Fak,0,2018-01-01,,
12345,12345,342,ID-PB,ID-FEF,Fef,0,2018-01-01,,
12345,12345,343,ID-PB,ID-KMN,Kaimana,0,2018-01-01,,
12345,12345,344,ID-PB,ID-MNK,Manokwari,0,2018-01-01,,
12345,12345,345,ID-PB,ID-RAS,Rasiei,0,2018-01-01,,
12345,12345,346,ID-PB,ID-SON,Sorong,0,2018-01-01,,
12345,12345,347,ID-PB,ID-TMB,Teminabuan,0,2018-01-01,,
12345,12345,348,ID-PB,ID-WAS,Waisai,0,2018-01-01,,
12345,12345,349,ID-RI,ID-BKN,Bangkinang,0,2018-01-01,,
12345,12345,350,ID-RI,ID-BLS,Bengkalis,0,2018-01-01,,
12345,12345,351,ID-RI,ID-DUM,Dumai,0,2018-01-01,,
12345,12345,352,ID-RI,ID-PKK,Pangkalan Kerinci,0,2018-01-01,,
12345,12345,353,ID-RI,ID-PRP,Pasir Pengarairan,0,2018-01-01,,
12345,12345,354,ID-RI,ID-PBR,Pekanbaru,0,2018-01-01,,
12345,12345,355,ID-RI,ID-RGT,Rengat,0,2018-01-01,,
12345,12345,356,ID-RI,ID-SAK,Siak Sriindrapura,0,2018-01-01,,
12345,12345,357,ID-RI,ID-TTG,Tebing Tinggi,0,2018-01-01,,
12345,12345,358,ID-RI,ID-TLK,Teluk Kuantan,0,2018-01-01,,
12345,12345,359,ID-RI,ID-TBH,Tembilahan,0,2018-01-01,,
12345,12345,360,ID-RI,ID-UJT,Ujung Tanjung,0,2018-01-01,,
12345,12345,361,ID-SR,ID-MJN,Majene,0,2018-01-01,,
12345,12345,362,ID-SR,ID-MMS,Mamasa,0,2018-01-01,,
12345,12345,363,ID-SR,ID-MAM,Mamuju,0,2018-01-01,,
12345,12345,364,ID-SR,ID-PKY,Pasangkayu,0,2018-01-01,,
12345,12345,365,ID-SR,ID-PLW,Polewali,0,2018-01-01,,
12345,12345,366,ID-SN,ID-BAN,Bantaeng,0,2018-01-01,,
12345,12345,367,ID-SN,ID-BAR,Barru,0,2018-01-01,,
12345,12345,368,ID-SN,ID-BEN,Benteng,0,2018-01-01,,
12345,12345,369,ID-SN,ID-BLK,Bulukumba,0,2018-01-01,,
12345,12345,370,ID-SN,ID-ENR,Enrekang,0,2018-01-01,,
12345,12345,371,ID-SN,ID-JNP,Jeneponto,0,2018-01-01,,
12345,12345,372,ID-SN,ID-MAK,Makale,0,2018-01-01,,
12345,12345,373,ID-SN,ID-MKS,Makassar,0,2018-01-01,,
12345,12345,374,ID-SN,ID-MLL,Malili,0,2018-01-01,,
12345,12345,375,ID-SN,ID-MRS,Maros,0,2018-01-01,,
12345,12345,376,ID-SN,ID-MSB,Masamba,0,2018-01-01,,
12345,12345,377,ID-SN,ID-PLP,Palopo,0,2018-01-01,,
12345,12345,378,ID-SN,ID-PKJ,Pangkajene,0,2018-01-01,,
12345,12345,379,ID-SN,ID-PRE,Pare Pare,0,2018-01-01,,
12345,12345,380,ID-SN,ID-PIN,Pinrang,0,2018-01-01,,
12345,12345,381,ID-SN,ID-RTP,Rantepao,0,2018-01-01,,
